SurveyID,BiomassKgHa,Lat_DD,Long_DD,Easting,Northing,Habitat,Depth,CensusMethod,MPAage,NTZarea,Management,logGrav_NearMarket,logGrav_NearPop,ECOREGION,REALM,PROVINCE,SST_mean_2yr,SST_max_2yr,SST_sd_2yr,logSST_kurtosis_2yr,SST_skewness_2yr,SSTa_mean_2yr,logDHW_mean_2yr,logDHW_max_2yr,logChlA_mean_2yr,logChlA_max_2yr,PAR_mean_2yr,PAR_sd_2yr,PAR_skewness_2yr,logPAR_kurtosis_2yr,logwave_mean,Year,SpatialBlockFold,DistNearMPA_Km
RG2445,326.14908101399885,1.51916346,125.2406949,11830521.721428357,162477.44768079824,Slope,4-10m,Belt transect,0,0,Fished,3.86663382927701,-2.89036382569762,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.5563424657534,29.89,0.595920901370943,0.840438451292955,-0.311868346375157,0.142013695455883,-6.59304455649418,-1.96611287872458,-0.794779792880945,0.731780808230077,39.2193663770502,14.1211751350344,-0.271256570946097,0.529294147372281,0.557788796689801,2007,4,735.3162306150784
RG2446,282.2751153170005,1.52384391,125.2756614,11833813.871876735,162978.0307753648,Slope,4-10m,Belt transect,0,0,Fished,3.76732376040896,1.09861243374643,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.5620136986301,29.93,0.613904658602003,0.842731602264241,-0.339571754814297,0.16031506490983,-6.59304455649418,-1.96611287872458,-0.823284241801933,0.896889976560143,40.7541122436523,13.3808498552679,-0.553925144178346,0.660617433634181,-3.05412069664835,2007,4,731.3992300056649
RG2447,162.37211100766635,1.54,124.82,11790733.501382826,164705.95555247617,Slope,>10m,Belt transect,0,0,UnfishedLow,7.48135319013779,-0.343886742330128,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.914,30.01,0.521901293559883,1.0782838726402,-0.557052344212432,0.203821913252444,-6.59304455649418,-1.96611287872458,-0.67833900631178,1.9089721863276,37.0626070065932,14.2395335450059,-0.361321258982101,0.791920935516729,-3.14398475928021,2007,4,780.8533440483844
RG2448,70.03606888233361,1.541,124.82,11790731.162831929,164812.90746820456,Slope,>10m,Belt transect,0,0,UnfishedLow,7.48135319013779,-0.343886742330128,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.914,30.01,0.521901293559883,1.0782838726402,-0.557052344212432,0.203821913252444,-6.59304455649418,-1.96611287872458,-0.67833900631178,1.9089721863276,37.0626070065932,14.2395335450059,-0.361321258982101,0.791920935516729,-3.14398475928021,2007,4,780.8332358544488
RG2449,54.52566301099996,1.56119845,125.1834543,11825016.075405419,166973.1703890002,Slope,4-10m,Belt transect,0,0,Fished,3.47277545720541,-6.04079798012121,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.5943287671233,29.81,0.538120899995712,0.831646571310656,-0.233238446775416,0.15379451711037,-6.59304455649418,-1.96611287872458,-0.764756161384477,0.730573868288767,40.6818566755815,13.2483006093345,-0.624102857729188,0.717991687254935,-2.51015894302929,2007,4,740.6736663320827
RG2450,128.83067386266666,1.614,124.741,11783094.443046901,172620.3972978885,Slope,>10m,Belt transect,16,694,UnfishedHighBigOld,4.5719715531036504,1.38629446992863,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.9792191780822,30.04,0.529695741705761,1.08408427288225,-0.573311526269764,0.235342460493111,-6.59304455649418,-1.96611287872458,-0.765193717224076,2.12461148440459,40.0750273791226,13.7947558578325,-0.513477342371597,0.792296078593109,-2.90438579371183,2007,4,788.0675702578637
RG2451,133.39755506399948,1.615,124.741,11783092.006849706,172727.3492131063,Slope,>10m,Belt transect,16,694,UnfishedHighBigOld,4.5719715531036504,1.38629446992863,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.9792191780822,30.04,0.529695741705761,1.08408427288225,-0.573311526269764,0.235342460493111,-6.59304455649418,-1.96611287872458,-0.76522087734386,2.12461148440459,40.0750273791226,13.7947558578325,-0.513477342371597,0.792296078593109,-2.90438579371183,2007,4,788.048783417447
RG2452,96.08833285750015,1.758,125.053,11812200.788350971,188021.4730143782,Slope,4-10m,Belt transect,0,0,Fished,4.42067508628022,0.951180679336616,Sulawesi Sea/Makassar Strait,Central Indo-Pacific,Western Coral Triangle,28.8252602739726,29.81,0.473941822623568,1.18255126037074,-0.550931462905825,0.223520542949132,-6.59304455649418,-1.96611287872458,-0.639734797320265,1.4702710764563,44.1540556820956,11.1565529943178,-1.11354767443232,1.21192693605121,0.421691702200837,2007,4,751.2138801802896
RG2453,2.1377855960000005,5.023466667,72.84603333,6872550.791776055,537269.3856037532,Lagoon/Back reef,0-4m,Belt transect,0,0,Restricted,-0.347756324749308,2.0566452898778,Maldives,Western Indo-Pacific,Central Indian Ocean Islands,28.8485909712722,31.1,0.589367723317314,1.17732962079684,0.108841740216133,0.246005466457574,-2.77645130026199,-0.400477588948867,-0.329468616062364,1.61569063930926,43.3032427820666,11.2416746719701,-1.24925756336681,1.22120892347156,2.52932431499984,2009,14,5.316845749346192
RG2454,877.8956177380007,5.866383,-162.100886,-15286642.703352744,627420.90075988,Slope,>10m,Belt transect,50,42.12741347,Restricted,-6.56731307597318,-9.4842058677715,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1374794520548,29.87,0.710077723476049,1.00647331460436,0.512849199737374,-0.184945201345605,-6.59304455649418,-1.96611287872458,-1.59522401172201,-0.576340866349257,38.0646460574606,14.7445579878499,-0.593953047958058,0.752812371468213,3.30958896578528,2008,19,0.7646022320093321
RG2455,565.7022369979982,5.866513,-162.117914,-15288247.447255736,627434.8045082031,Slope,>10m,Belt transect,50,42.12741347,Restricted,-6.56773221117319,-9.49161322740946,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1374794520548,29.87,0.710077723476049,1.00647331460436,0.512849199737374,-0.184945201345605,-6.59304455649418,-1.96611287872458,-1.58768554426623,-0.576340866349257,38.0646460574606,14.7445579878499,-0.593953047958058,0.752812371468213,3.30958896578528,2008,19,2.297273857889642
RG2456,305.99493074100076,5.869193,-162.072478,-15283940.998158703,627721.4356274689,Slope,0-4m,Belt transect,50,42.12741347,Restricted,-6.56531943151836,-9.4672173640975,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1355205479452,29.88,0.708979687857091,1.00913766926471,0.530186010952988,-0.18520547531239,-6.59304455649418,-1.96611287872458,-1.57752193837469,-0.604962955642646,39.3360798877219,14.2641875197114,-0.74756479415134,0.85629293423078,3.34003957993308,2008,19,0.5568410110280154
RG2457,248.83556710700086,5.869809,-162.084921,-15285109.426060658,627787.318004133,Slope,>10m,Belt transect,50,42.12741347,Restricted,-6.56658623251833,-9.46930755805381,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1355205479452,29.88,0.708979687857091,1.00913766926471,0.530186010952988,-0.18520547531239,-6.59304455649418,-1.96611287872458,-1.59575559942218,-0.576340866349257,38.0646460574606,14.7445579878499,-0.593953047958058,0.752812371468213,3.30958896578528,2008,19,0.6874755399536303
RG2458,447.07948586249785,6.380208,-162.372367,-15307961.779083049,682375.4661158693,Slope,>10m,Belt transect,50,37.21074864,Restricted,-6.51152871510735,-10.005933763353,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.156602739726,30.06,0.695714862435867,1.01900474725522,0.621340333899909,-0.161986297749187,-2.9348820750423,-0.527632764434115,-0.939805178762191,0.687511565945245,41.1317792768064,15.789473861085,-1.17283549757342,1.18446033256605,3.20292951934749,2008,19,22.04221552415129
RG2459,90.12052258199994,6.381146,-162.412328,-15311721.137977704,682475.78700892,Slope,4-10m,Belt transect,50,37.21074864,Restricted,-6.51352841740126,-10.0166084354355,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1576849315069,30.05,0.695181127806632,1.0166582824829,0.61196132961849,-0.160958900511877,-3.32728514572713,-0.820980574421573,-1.08719617446386,0.770812231399633,40.5798630403436,16.1299759378619,-1.15883819476577,1.20543413332234,-3.01178230504582,2008,19,19.445712310310743
RG2460,819.0405051109992,6.38198,-162.3462,-15305479.65280442,682564.9849031735,Slope,>10m,Belt transect,50,37.21074864,Restricted,-6.51019264668104,-9.99772493799014,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1551643835616,30.06,0.696793587463911,1.02148913564626,0.62646363192255,-0.163465749770913,-2.91345814929184,-0.510825646117733,-0.958789884388252,0.687511565945245,41.1317792768064,15.789473861085,-1.17283549757342,1.18446033256605,3.20292951934749,2008,19,21.958129101386472
RG2461,914.1998289734966,6.38232,-162.3413,-15305014.783057513,682601.3485531106,Slope,>10m,Belt transect,50,37.21074864,Restricted,-6.50945645412001,-9.99360626137568,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1551643835616,30.06,0.696793587463911,1.02148913564626,0.62646363192255,-0.163465749770913,-2.91345814929184,-0.510825646117733,-0.96203169201215,0.687511565945245,41.1317792768064,15.789473861085,-1.17283549757342,1.18446033256605,3.20292951934749,2008,19,21.869884712205213
RG2462,1481.7136333334956,6.3849,-162.409776,-15311448.359000599,682877.2844850183,Lagoon/Back reef,>10m,Belt transect,50,37.21074864,Restricted,-6.51352841740126,-10.0166084354355,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1576849315069,30.05,0.695181127806632,1.0166582824829,0.61196132961849,-0.160958900511877,-3.32728514572713,-0.820980574421573,-1.07496063558521,0.770812231399633,40.5798630403436,16.1299759378619,-1.15883819476577,1.20543413332234,-3.01178230504582,2008,19,19.75081721732343
RG2463,147.4198784460002,6.3924,-162.3421,-15305003.77998081,683679.4238222791,Lagoon/Back reef,4-10m,Belt transect,50,37.21074864,Restricted,-6.50945645412001,-9.99360626137568,Line Islands,Eastern Indo-Pacific,Central Polynesia,28.1551643835616,30.06,0.696793587463911,1.02148913564626,0.62646363192255,-0.163465749770913,-2.91345814929184,-0.510825646117733,-0.977234982102799,0.687511565945245,41.1317792768064,15.789473861085,-1.17283549757342,1.18446033256605,3.20292951934749,2008,19,22.80802853301458
RG2464,3895.605310162502,7.268,134.2458333,12649674.331273472,777326.5234148196,Slope,>10m,Belt transect,0,0,Restricted,0.729734200219829,-4.23637015250108,West Caroline Islands,Central Indo-Pacific,Tropical Northwestern Pacific,28.8780164158687,30.59,0.563652744310277,0.97013928352907,-0.105064908228434,0.186114906920719,-2.70379043381641,-0.494296344166523,-0.606847545363577,1.7545577304693,43.7084613022981,12.4463570967704,-1.82090239574185,1.62586311312241,1.34109952869974,2005,15,11.751980995570863
RG2465,408.6418256710003,9.55746,-78.95041,-7427353.3562623,1022188.7999312251,Lagoon/Back reef,0-4m,Belt transect,0,0,Fished,-4.26993356957407,-5.36251200335394,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.2941095890411,30.01,0.910180698706306,0.738023983479141,-0.379611897512874,0.545123275486778,0.265720038215714,2.02946314952185,-0.162198103426768,2.46585136183942,44.1306004524231,13.5241186261798,-1.24404000279234,1.18745411634178,1.85811984230443,2011,18,50.940038199244555
RG2466,224.0649908640009,9.55746,-78.95041,-7427353.3562623,1022188.7999312251,Lagoon/Back reef,4-10m,Belt transect,0,0,Fished,-4.26993356957407,-5.36251200335394,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.2941095890411,30.01,0.910180698706306,0.738023983479141,-0.379611897512874,0.545123275486778,0.265720038215714,2.02946314952185,-0.162198103426768,2.46585136183942,44.1306004524231,13.5241186261798,-1.24404000279234,1.18745411634178,1.85811984230443,2011,18,50.940038199244555
RG2467,524.5144380580015,9.55787,-78.95204,-7427504.277929276,1022232.650271069,Lagoon/Back reef,0-4m,Belt transect,0,0,Fished,-4.26993356957407,-5.36251200335394,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.2941095890411,30.01,0.910180698706306,0.738023983479141,-0.379611897512874,0.545123275486778,0.265720038215714,2.02946314952185,-0.162198103426768,2.46585136183942,44.1306004524231,13.5241186261798,-1.24404000279234,1.18745411634178,1.85811984230443,2011,18,50.91960686295247
RG2468,485.8094792020004,9.55877,-78.95136,-7427434.988097345,1022328.9071146752,Lagoon/Back reef,0-4m,Belt transect,0,0,Fished,-4.26993356957407,-5.36251200335394,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.2941095890411,30.01,0.910180698706306,0.738023983479141,-0.379611897512874,0.545123275486778,0.265720038215714,2.02946314952185,-0.162198103426768,2.46585136183942,44.1306004524231,13.5241186261798,-1.24404000279234,1.18745411634178,1.85811984230443,2011,18,51.03898588638297
RG2469,229.05798548649972,9.58341,-78.87863,-7420447.169852353,1024964.2056130555,Lagoon/Back reef,0-4m,Belt transect,0,0,Fished,-5.49459384186365,-6.47379391675557,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.3012328767123,30.01,0.904025360493599,0.729542807123898,-0.377507371106349,0.542273960481972,0.0868435323373315,1.84530021380434,-0.373156233186104,2.46585152384292,46.5897353345698,12.4996462548974,-1.83721616162552,1.6396220023316599,-1.64194180657894,2011,18,56.76575276344717
RG2470,1518.1406681214949,9.5847,-78.86837,-7419474.332281083,1025102.1737581503,Slope,4-10m,Belt transect,0,0,Fished,-5.58541187831408,-7.33912415902563,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.3012328767123,30.01,0.904025360493599,0.729542807123898,-0.377507371106349,0.542273960481972,0.0868435323373315,1.84530021380434,-0.474307632499427,2.46585152384292,46.1437717106031,12.0078706644752,-1.79512656788521,1.66208739520186,-1.64194180657894,2011,18,57.413856270173696
RG2471,289.1954172709993,9.58772,-78.88924,-7421419.774507601,1025425.1689510533,Slope,>10m,Belt transect,0,0,Fished,-5.49459384186365,-6.47379391675557,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.3012328767123,30.01,0.904025360493599,0.729542807123898,-0.377507371106349,0.542273960481972,0.0868435323373315,1.84530021380434,-0.373156233186104,2.46585152384292,46.5897353345698,12.4996462548974,-1.83721616162552,1.6396220023316599,2.21989778249142,2011,18,56.672982141496924
RG2472,366.5912686353314,9.58772,-78.88924,-7421419.774507601,1025425.1689510533,Slope,4-10m,Belt transect,0,0,Fished,-5.49459384186365,-6.47379391675557,Southwestern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.3012328767123,30.01,0.904025360493599,0.729542807123898,-0.377507371106349,0.542273960481972,0.0868435323373315,1.84530021380434,-0.373156233186104,2.46585152384292,46.5897353345698,12.4996462548974,-1.83721616162552,1.6396220023316599,2.21989778249142,2011,18,56.672982141496924
RG2473,812.2478040280009,10.38036,-64.39507,-6053895.016635073,1110199.3992001498,Slope,4-10m,Point intercept,0,0,UnfishedLow,4.13787507930122,1.19912016225091,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,25.7674281805746,29.54,1.87540671935066,0.602250521544702,0.0491441693589125,0.193898764475874,0.640860765103534,2.65253746882021,0.110905884237126,1.94162689319011,48.5965927177005,10.5156561091043,-2.20293319827058,2.02296835068886,-1.00913337274802,2009,18,601.1716858865847
RG2474,680.0357061870019,10.3891,-64.34775,-6049400.366221062,1111134.159229402,Slope,4-10m,Point intercept,0,0,UnfishedLow,3.93656065635404,-5.74518612736929,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,25.7718331053352,29.52,1.85802338028806,0.60359597358004,0.0540085253227436,0.213255809186849,0.693284884607902,2.69732621538749,0.0664864117458911,2.06812691852911,48.6977078119914,10.3287777506743,-2.21502543607541,2.0249165543739,-3.22148431458129,2009,18,596.2468528590732
RG2475,540.5694733174986,10.39569,-64.36745,-6051217.651193183,1111838.9725723248,Slope,4-10m,Point intercept,0,0,UnfishedLow,3.93656065635404,-5.74518612736929,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,25.7674281805746,29.54,1.87540671935066,0.602250521544702,0.0491441693589125,0.193898764475874,0.640860765103534,2.65253746882021,0.0392379247389688,2.06812691852911,48.6977078119914,10.3287777506743,-2.21502543607541,2.0249165543739,-1.00913337274802,2009,18,597.7065469456027
RG2476,2997.856122077015,10.470833,-67.895833,-6382503.211781711,1119875.6630266155,Slope,4-10m,Point intercept,0,0,Restricted,4.70431319746331,-5.63379479235765,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0593433652531,29.73,1.23053506839161,0.633774675446821,0.207392165849245,0.446552657597429,0.52341742956041,2.5967461091918,-0.582919492098753,1.7914354058762,48.1736383727103,8.94354831535692,-1.52871296040748,1.63859647960591,-2.85663617607294,2009,18,869.5581338834876
RG2477,3650.873916843995,10.475833,-67.878056,-6380804.067004723,1120410.4227917132,Slope,4-10m,Point intercept,0,0,Restricted,4.70431319746331,-5.63379479235765,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0593433652531,29.73,1.23053506839161,0.633774675446821,0.207392165849245,0.446552657597429,0.52341742956041,2.5967461091918,-0.702349422766528,1.7914354058762,48.1736383727103,8.94354831535692,-1.52871296040748,1.63859647960591,-2.85663617607294,2009,18,868.0830529909239
RG2478,494.059590815998,10.479381,-67.808781,-6374272.066243627,1120789.8883217536,Slope,4-10m,Point intercept,0,0,Restricted,4.2640647298026,-6.57903354650096,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0364295485636,29.76,1.24429029181448,0.633636943369631,0.202607258526157,0.445307787584215,0.608181718098822,2.60417004826308,-1.01537648002031,1.26130319853938,46.9827320996453,10.5228691560976,-1.42496277607809,1.39245635435781,0.137672189487141,2009,18,863.873713529721
RG2479,2664.497962747002,10.479722,-67.808611,-6374254.174707772,1120826.358937835,Slope,4-10m,Point intercept,0,0,Restricted,4.2640647298026,-6.57903354650096,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0364295485636,29.76,1.24429029181448,0.633636943369631,0.202607258526157,0.445307787584215,0.608181718098822,2.60417004826308,-1.01537648002031,1.26130319853938,46.9827320996453,10.5228691560976,-1.42496277607809,1.39245635435781,0.137672189487141,2009,18,863.8317685422425
RG2480,2197.894414946004,10.482778,-67.823889,-6375673.229505981,1121153.2041074198,Slope,4-10m,Point intercept,0,0,Restricted,4.2640647298026,-6.57903354650096,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0364295485636,29.76,1.24429029181448,0.633636943369631,0.202607258526157,0.445307787584215,0.608181718098822,2.60417004826308,-0.988093413892342,1.26130319853938,46.9827320996453,10.5228691560976,-1.42496277607809,1.39245635435781,-3.38259896345023,2009,18,864.3908037805455
RG2481,793.590317738,10.4849,-67.82353,-6375627.582889243,1121380.156152791,Slope,4-10m,Point intercept,0,0,Restricted,4.2640647298026,-6.57903354650096,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0364295485636,29.76,1.24429029181448,0.633636943369631,0.202607258526157,0.445307787584215,0.608181718098822,2.60417004826308,-0.988093413892342,1.26130319853938,46.9827320996453,10.5228691560976,-1.42496277607809,1.39245635435781,-3.38259896345023,2009,18,864.1687743867326
RG2482,608.0892846990018,10.48656,-67.80429,-6373809.653778891,1121557.6963957837,Slope,4-10m,Point intercept,0,0,Restricted,4.2640647298026,-6.57903354650096,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.0364295485636,29.76,1.24429029181448,0.633636943369631,0.202607258526157,0.445307787584215,0.608181718098822,2.60417004826308,-1.02209662177768,1.26130319853938,46.9827320996453,10.5228691560976,-1.42496277607809,1.39245635435781,0.137672189487141,2009,18,862.9399855606353
RG2483,2984.3838886020076,10.544722,-67.292778,-6325401.279331699,1127778.2360007807,Slope,4-10m,Point intercept,0,0,Fished,5.45489980525154,-2.05255982460612,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,26.8618356164384,29.5,1.25293156389532,0.603145582719229,0.0245045575670929,0.391739717271332,-0.22460011335712,1.62531123923865,-1.44589096805365,0.128875251812345,45.0176416124616,10.593560095247,-1.27348729936218,1.34253388043581,1.08998045096434,2008,18,830.1549676857381
RG2484,12910.850480731959,10.546944,-67.251944,-6321550.51969818,1128015.8832476612,Slope,4-10m,Point intercept,0,0,Fished,5.30814183898632,2.03507278321182,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,26.8618356164384,29.5,1.25293156389532,0.603145582719229,0.0245045575670929,0.391739717271332,-0.22460011335712,1.62531123923865,-1.37751482563412,0.181420166853654,44.7969737279983,10.4069153181315,-1.2015460163194,1.22867849319525,1.08135570082135,2008,18,827.8815278377072
RG2485,1916.6901044079948,10.549722,-67.251944,-6321534.967345891,1128312.9957825318,Slope,4-10m,Point intercept,0,0,Fished,5.30814183898632,2.03507278321182,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,26.8618356164384,29.5,1.25293156389532,0.603145582719229,0.0245045575670929,0.391739717271332,-0.22460011335712,1.62531123923865,-1.37751482563412,0.181420166853654,44.7969737279983,10.4069153181315,-1.2015460163194,1.22867849319525,1.08135570082135,2008,18,827.6083588482337
RG2486,291.3313004839989,10.624194,-66.385175,-6239647.355442577,1136277.921993843,Slope,4-10m,Point intercept,0,0,Fished,5.67986280847411,5.96002192384503,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,26.3207523939808,29.73,1.59330400498646,0.739813726847627,0.0174045863458128,0.349370717225156,0.93409642457819,2.77321350465688,-0.0632585486685673,2.50866144620114,44.9172451742764,13.8758382286292,-1.57953178706402,1.61392270628469,1.12376989760122,2009,18,780.8650220657661
RG2487,222.2014088040011,10.64204,-66.2969,-6231250.875229163,1138186.5866657707,Slope,4-10m,Point intercept,0,0,Fished,5.22566204486346,-4.69325662410345,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,26.4338166894665,29.71,1.46975836772644,0.721266778568598,0.078879740503421,0.485047868775298,1.00787370319668,2.89977186005634,-0.092483386609275,2.59351741183976,47.3385201613108,12.1997070757727,-2.10235555780449,1.95334731755704,1.1426490985975,2009,18,775.0110318613622
RG2488,359.3855660940005,10.64481,-66.28601,-6230211.884616091,1138482.8435949897,Slope,4-10m,Point intercept,0,0,Fished,5.22566204486346,-4.69325662410345,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,26.4338166894665,29.71,1.46975836772644,0.721266778568598,0.078879740503421,0.485047868775298,1.00787370319668,2.89977186005634,-0.114039279094964,2.59351741183976,48.5684939702352,10.6819713068182,-2.20168206458139,2.00581825887178,1.1426490985975,2009,18,773.7910003765637
RG2489,1144.6070073079968,10.81982,-68.24769,-6413576.18086818,1157200.5065688603,Slope,4-10m,Point intercept,0,0,UnfishedLow,1.81055846053374,4.35234905325554e-7,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.1367305061559,29.67,1.1438524703164,0.598000956629572,0.174062993216481,0.477264011220143,0.249551123888783,2.40604377901053,-0.837836507692972,2.0001706248652,49.6691954212804,8.91481641496671,-2.28525632585151,2.17945085639972,-1.6938751424392,2009,18,838.9640574873207
RG2490,762.2260806829977,10.83185,-68.24077,-6412855.516320663,1158487.138705736,Slope,4-10m,Point intercept,0,0,UnfishedLow,1.75836431844772,-2.25127810596774,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.1367305061559,29.67,1.1438524703164,0.598000956629572,0.174062993216481,0.477264011220143,0.249551123888783,2.40604377901053,-0.889642375204723,2.0001706248652,49.6691954212804,8.91481641496671,-2.28525632585151,2.17945085639972,-1.6938751424392,2009,18,837.5499412962947
RG2491,880.8268405540051,10.85171,-68.23634,-6412322.874516889,1160611.2047329538,Slope,4-10m,Point intercept,0,0,UnfishedLow,1.75836431844772,-2.25127810596774,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,27.1312995896033,29.62,1.13926392085241,0.594462392458956,0.164281924213168,0.491012300926524,0.394535875192225,2.50389192734734,-0.741135691569384,2.0001706248652,49.6399712101106,9.06361017897491,-2.23965922387026,2.06997095577289,1.42883337496357,2009,18,835.3101841732199
RG2492,1293.7423506139987,12.026236,-68.252486,-6406519.395394504,1286229.0577888049,Slope,>10m,Belt transect,0,0,Restricted,1.50550679891633,-4.545901661138,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.0279452054795,30.25,1.04787440333707,0.675651510696681,-0.134296211527792,1.03510956590459,0.947274217893552,2.83615018137778,-1.4638735942581,1.9108352045738,46.0860932391623,9.51454506412651,-0.681531606077552,0.767088924740164,1.86037705453796,2012,18,706.8149067592077
RG2493,421.55774639200047,12.032084,-68.259824,-6407169.5098799365,1286854.5126598685,Slope,4-10m,Belt transect,0,0,Restricted,1.50550679891633,-4.545901661138,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.0279452054795,30.25,1.04787440333707,0.675651510696681,-0.134296211527792,1.03510956590459,0.947274217893552,2.83615018137778,-1.46071816192114,1.9108352045738,46.0860932391623,9.51454506412651,-0.681531606077552,0.767088924740164,1.86037705453796,2012,18,706.2938393796467
RG2494,495.44781044000194,12.034012,-68.262904,-6407445.858933492,1287060.715975164,Slope,4-10m,Belt transect,0,0,Restricted,1.50550679891633,-4.545901661138,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.0279452054795,30.25,1.04787440333707,0.675651510696681,-0.134296211527792,1.03510956590459,0.947274217893552,2.83615018137778,-1.45667220059852,1.9108352045738,46.0860932391623,9.51454506412651,-0.681531606077552,0.767088924740164,1.86037705453796,2012,18,706.1330502319887
RG2495,346.2014936839984,12.064554,-68.283181,-6409146.728348227,1290327.2416893838,Slope,4-10m,Belt transect,0,0,Restricted,1.57888816765514,-1.38629262018141,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.032698630137,30.26,1.04532861426209,0.67546512778397,-0.130376878584515,1.0298629906794,0.901163164376941,2.81540869707097,-1.35160321249791,1.6834634428569,45.4017945994502,8.94297384428543,-0.650701920735413,0.969744383721119,1.80607132052061,2012,18,703.0644163009265
RG2496,702.0267782699974,12.071916,-68.281959,-6408983.147667763,1291114.6217546193,Slope,>10m,Belt transect,0,0,Restricted,1.57888816765514,-1.38629262018141,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.032698630137,30.26,1.04532861426209,0.67546512778397,-0.130376878584515,1.0298629906794,0.901163164376941,2.81540869707097,-1.33414114337384,1.6834634428569,45.4017945994502,8.94297384428543,-0.650701920735413,0.969744383721119,1.80607132052061,2012,18,702.2398930598266
RG2497,553.0753455710022,12.101111,-68.287546,-6409313.330582401,1294237.0831332323,Slope,>10m,Belt transect,0,0,Restricted,1.56338636510793,0.60273907789752,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.0366849315068,30.27,1.04238289946664,0.678123322516543,-0.132293649680978,1.02046573061547,0.870995253658032,2.79971736727629,-1.24618523052432,1.20649359506554,45.7982439787492,8.74974157639975,-1.14101463788801,1.53614417042076,1.8596757696367,2012,18,699.1083540706251
RG2498,295.3522606889989,12.10538,-68.290406,-6409553.31642893,1294693.6608843887,Slope,4-10m,Belt transect,0,0,Restricted,1.56338636510793,0.60273907789752,Southern Caribbean,Tropical Atlantic,Tropical Northwestern Atlantic,28.0366849315068,30.27,1.04238289946664,0.678123322516543,-0.132293649680978,1.02046573061547,0.870995253658032,2.79971736727629,-1.24019491692535,1.20649359506554,45.7982439787492,8.74974157639975,-1.14101463788801,1.53614417042076,1.8596757696367,2012,18,698.6778805140135
